"";"ID";"run";"cond";"pros";"sem";"sentenceType";"voice";"voiceGender";"sentenceNb";"stimuli";"scoreV";"scoreA";"scoreVnv";"scoreAnv"
"782";"3";"5";"cn";"m";"n";"context";"h1";"h";"10";"CNh1_10.wav";3;4;"3";"4"
"783";"3";"5";"sn";"p";"n";"statement";"h1";"h";"9";"SNposh1_9.wav";4;4;"4";"4"
"784";"3";"5";"sn";"n";"n";"statement";"h2";"h";"14";"SNnegh2_14.wav";4;4;"4";"4"
"785";"3";"5";"sn";"m";"n";"statement";"f4";"f";"7";"SNmonf4_7.wav";4;4;"4";"4"
"786";"3";"5";"cp";"m";"p";"context";"h4";"h";"6";"CPh4_6.wav";4;3;"4";"3"
"787";"3";"5";"cn";"m";"n";"context";"f3";"f";"3";"CNf3_3.wav";3;1;"3";"1"
"788";"3";"5";"sn";"m";"n";"statement";"h2";"h";"16";"SNmonh2_16.wav";1;4;"1";"4"
"789";"3";"5";"sn";"p";"n";"statement";"f2";"f";"14";"SNposf2_14.wav";2;4;"2";"4"
"790";"3";"5";"cn";"m";"n";"context";"h3";"h";"1";"CNh3_1.wav";5;5;"5";"5"
"791";"3";"5";"sn";"p";"n";"statement";"h1";"h";"10";"SNposh1_10.wav";4;5;"4";"5"
"792";"3";"5";"sn";"m";"n";"statement";"h3";"h";"3";"SNmonh3_3.wav";4;4;"4";"4"
"793";"3";"5";"sp";"m";"p";"statement";"f1";"f";"9";"SPmonf1_9.wav";5;5;"5";"5"
"794";"3";"5";"cn";"m";"n";"context";"h1";"h";"9";"CNh1_9.wav";4;4;"4";"4"
"795";"3";"5";"sp";"m";"p";"statement";"h4";"h";"8";"SPmonh4_8.wav";2;4;"2";"4"
"796";"3";"5";"cp";"m";"p";"context";"h2";"h";"16";"CPh2_16.wav";3;3;"3";"3"
"797";"3";"5";"spseudo";"m";"pseudo";"statement";"f3";"f";"4";"Spseudomonf3_4.wav";3;2;"3";"2"
"798";"3";"5";"sn";"m";"n";"statement";"f4";"f";"6";"SNmonf4_6.wav";3;3;"3";"3"
"799";"3";"5";"sn";"p";"n";"statement";"f1";"f";"12";"SNposf1_12.wav";4;4;"4";"4"
"800";"3";"5";"sn";"p";"n";"statement";"f4";"f";"8";"SNposf4_8.wav";4;4;"4";"4"
"801";"3";"5";"cn";"m";"n";"context";"h4";"h";"5";"CNh4_5.wav";2;4;"2";"4"
"802";"3";"5";"sp";"m";"p";"statement";"f4";"f";"5";"SPmonf4_5.wav";1;5;"1";"5"
"803";"3";"5";"cp";"m";"p";"context";"f1";"f";"12";"CPf1_12.wav";2;4;"2";"4"
"804";"3";"5";"cp";"m";"p";"context";"f1";"f";"11";"CPf1_11.wav";4;3;"4";"3"
"805";"3";"5";"cn";"m";"n";"context";"h1";"h";"11";"CNh1_11.wav";4;4;"4";"4"
"806";"3";"5";"sn";"p";"n";"statement";"h3";"h";"3";"SNposh3_3.wav";4;4;"4";"4"
"807";"3";"5";"sp";"p";"p";"statement";"h2";"h";"15";"SPposh2_15.wav";1;4;"1";"4"
"808";"3";"5";"sn";"n";"n";"statement";"f2";"f";"14";"SNnegf2_14.wav";2;4;"2";"4"
"809";"3";"5";"sp";"p";"p";"statement";"h1";"h";"12";"SPposh1_12.wav";3;1;"3";"1"
"810";"3";"5";"sp";"n";"p";"statement";"f3";"f";"3";"SPnegf3_3.wav";4;4;"4";"4"
"811";"3";"5";"sp";"m";"p";"statement";"h3";"h";"3";"SPmonh3_3.wav";5;5;"5";"5"
"812";"3";"5";"sp";"m";"p";"statement";"h1";"h";"10";"SPmonh1_10.wav";2;3;"2";"3"
"813";"3";"5";"cn";"m";"n";"context";"f1";"f";"10";"CNf1_10.wav";4;3;"4";"3"
"814";"3";"5";"sp";"m";"p";"statement";"h1";"h";"11";"SPmonh1_11.wav";3;4;"3";"4"
"815";"3";"5";"sp";"m";"p";"statement";"h2";"h";"14";"SPmonh2_14.wav";2;3;"2";"3"
"816";"3";"5";"sn";"n";"n";"statement";"f3";"f";"2";"SNnegf3_2.wav";4;NA;"4";"4"
"817";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"818";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"819";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"820";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"821";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"822";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"823";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"824";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"825";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"826";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"827";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"828";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"829";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"830";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"831";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"832";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"833";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"834";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"835";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"836";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"837";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"838";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"839";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"840";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"841";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"842";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"843";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"844";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"845";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"846";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"847";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"848";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"849";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"850";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"851";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"852";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"853";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"854";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"855";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"856";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"857";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"858";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"859";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"860";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"861";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"862";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"863";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"864";"3";"6";NA;NA;"n";NA;NA;NA;NA;"NaN";NA;NA;"NaN";"NaN"
"865";"4";"1";"sp";"n";"p";"statement";"f2";"f";"11";"SPnegf2_11.wav";NA;NA;"3";"3"
"866";"4";"1";"sp";"n";"p";"statement";"h4";"h";"3";"SPnegh4_3.wav";2;3;"2";"3"
"867";"4";"1";"sn";"m";"n";"statement";"h1";"h";"14";"SNmonh1_14.wav";3;2;"3";"2"
"868";"4";"1";"cn";"m";"n";"context";"f4";"f";"4";"CNf4_4.wav";3;3;"3";"3"
"869";"4";"1";"cpseudo";"m";"pseudo";"context";"h4";"h";"1";"Cpseudoh4_1.wav";3;2;"3";"2"
"870";"4";"1";"sn";"n";"n";"statement";"f1";"f";"16";"SNnegf1_16.wav";NA;3;"2";"3"
"871";"4";"1";"sn";"p";"n";"statement";"h3";"h";"8";"SNposh3_8.wav";4;4;"4";"4"
"872";"4";"1";"sn";"n";"n";"statement";"f3";"f";"6";"SNnegf3_6.wav";3;4;"3";"4"
"873";"4";"1";"spseudo";"n";"pseudo";"statement";"f4";"f";"1";"Spseudonegf4_1.wav";NA;4;"1";"4"
"874";"4";"1";"sn";"m";"n";"statement";"h1";"h";"15";"SNmonh1_15.wav";3;2;"3";"2"
"875";"4";"1";"sn";"p";"n";"statement";"h4";"h";"2";"SNposh4_2.wav";4;3;"4";"3"
"876";"4";"1";"sp";"m";"p";"statement";"f3";"f";"8";"SPmonf3_8.wav";3;2;"3";"2"
"877";"4";"1";"sp";"p";"p";"statement";"f2";"f";"12";"SPposf2_12.wav";4;3;"4";"3"
"878";"4";"1";"sn";"m";"n";"statement";"h2";"h";"10";"SNmonh2_10.wav";2;2;"2";"2"
"879";"4";"1";"sp";"p";"p";"statement";"f2";"f";"11";"SPposf2_11.wav";4;3;"4";"3"
"880";"4";"1";"sp";"m";"p";"statement";"f4";"f";"2";"SPmonf4_2.wav";3;3;"3";"3"
"881";"4";"1";"sp";"n";"p";"statement";"f3";"f";"7";"SPnegf3_7.wav";2;2;"2";"2"
"882";"4";"1";"sn";"m";"n";"statement";"f1";"f";"14";"SNmonf1_14.wav";NA;2;"4";"2"
"883";"4";"1";"sp";"n";"p";"statement";"h1";"h";"16";"SPnegh1_16.wav";4;4;"4";"4"
"884";"4";"1";"sp";"n";"p";"statement";"f1";"f";"15";"SPnegf1_15.wav";2;4;"2";"4"
"885";"4";"1";"cn";"m";"n";"context";"f4";"f";"1";"CNf4_1.wav";3;3;"3";"3"
"886";"4";"1";"sn";"m";"n";"statement";"h3";"h";"5";"SNmonh3_5.wav";3;2;"3";"2"
"887";"4";"1";"sn";"p";"n";"statement";"h4";"h";"3";"SNposh4_3.wav";4;4;"4";"4"
"888";"4";"1";"sn";"n";"n";"statement";"h3";"h";"6";"SNnegh3_6.wav";2;3;"2";"3"
"889";"4";"1";"spseudo";"p";"pseudo";"statement";"h4";"h";"1";"Spseudoposh4_1.wav";4;5;"4";"5"
"890";"4";"1";"sp";"n";"p";"statement";"f2";"f";"9";"SPnegf2_9.wav";3;2;"3";"2"
"891";"4";"1";"spseudo";"p";"pseudo";"statement";"f4";"f";"3";"Spseudoposf4_3.wav";4;4;"4";"4"
"892";"4";"1";"cn";"m";"n";"context";"h4";"h";"4";"CNh4_4.wav";3;1;"3";"1"
"893";"4";"1";"sp";"m";"p";"statement";"f1";"f";"16";"SPmonf1_16.wav";3;3;"3";"3"
"894";"4";"1";"cn";"m";"n";"context";"h2";"h";"12";"CNh2_12.wav";2;2;"2";"2"
"895";"4";"1";"sn";"p";"n";"statement";"f3";"f";"7";"SNposf3_7.wav";4;4;"4";"4"
"896";"4";"1";"sp";"m";"p";"statement";"f4";"f";"4";"SPmonf4_4.wav";3;3;"3";"3"
"897";"4";"1";"sn";"n";"n";"statement";"h4";"h";"3";"SNnegh4_3.wav";3;3;"3";"3"
"898";"4";"1";"sp";"p";"p";"statement";"f1";"f";"16";"SPposf1_16.wav";4;4;"4";"4"
"899";"4";"1";"sn";"m";"n";"statement";"h3";"h";"6";"SNmonh3_6.wav";5;2;"5";"2"
"900";"4";"1";"sp";"m";"p";"statement";"h3";"h";"8";"SPmonh3_8.wav";NA;3;"NaN";"3"
"901";"4";"1";"spseudo";"p";"pseudo";"statement";"f4";"f";"1";"Spseudoposf4_1.wav";2;4;"2";"4"
"902";"4";"1";"sp";"p";"p";"statement";"h4";"h";"4";"SPposh4_4.wav";4;4;"4";"4"
"903";"4";"1";"sn";"n";"n";"statement";"h1";"h";"16";"SNnegh1_16.wav";2;3;"2";"3"
"904";"4";"1";"sp";"m";"p";"statement";"h2";"h";"12";"SPmonh2_12.wav";3;3;"3";"3"
"905";"4";"1";"sp";"m";"p";"statement";"h3";"h";"7";"SPmonh3_7.wav";3;2;"3";"2"
"906";"4";"1";"sp";"p";"p";"statement";"h3";"h";"5";"SPposh3_5.wav";4;5;"4";"5"
"907";"4";"1";"sp";"n";"p";"statement";"f4";"f";"3";"SPnegf4_3.wav";3;3;"3";"3"
"908";"4";"1";"sn";"n";"n";"statement";"h2";"h";"11";"SNnegh2_11.wav";NA;4;"4";"4"
"909";"4";"1";"sp";"n";"p";"statement";"h3";"h";"5";"SPnegh3_5.wav";2;3;"2";"3"
"910";"4";"1";"sn";"p";"n";"statement";"f3";"f";"6";"SNposf3_6.wav";4;4;"4";"4"
"911";"4";"1";"sp";"n";"p";"statement";"h2";"h";"9";"SPnegh2_9.wav";2;4;"2";"4"
"912";"4";"1";"sn";"m";"n";"statement";"h1";"h";"16";"SNmonh1_16.wav";3;NA;"3";"2"
"913";"4";"2";"cp";"m";"p";"context";"f2";"f";"10";"CPf2_10.wav";2;1;"2";"1"
"914";"4";"2";"sn";"n";"n";"statement";"f1";"f";"14";"SNnegf1_14.wav";1;3;"1";"3"
"915";"4";"2";"sp";"m";"p";"statement";"h3";"h";"5";"SPmonh3_5.wav";3;3;"3";"3"
"916";"4";"2";"sn";"m";"n";"statement";"f2";"f";"10";"SNmonf2_10.wav";3;2;"3";"2"
"917";"4";"2";"sp";"m";"p";"statement";"f3";"f";"5";"SPmonf3_5.wav";NA;2;"NaN";"2"
"918";"4";"2";"cp";"m";"p";"context";"f1";"f";"16";"CPf1_16.wav";3;4;"3";"4"
"919";"4";"2";"sn";"p";"n";"statement";"h1";"h";"13";"SNposh1_13.wav";4;5;"4";"5"
"920";"4";"2";"sn";"m";"n";"statement";"f3";"f";"8";"SNmonf3_8.wav";3;2;"3";"2"
"921";"4";"2";"cp";"m";"p";"context";"f3";"f";"8";"CPf3_8.wav";3;3;"3";"3"
"922";"4";"2";"sp";"p";"p";"statement";"h1";"h";"13";"SPposh1_13.wav";4;4;"4";"4"
"923";"4";"2";"spseudo";"m";"pseudo";"statement";"f4";"f";"4";"Spseudomonf4_4.wav";3;4;"3";"4"
"924";"4";"2";"cp";"m";"p";"context";"f4";"f";"3";"CPf4_3.wav";3;4;"3";"4"
"925";"4";"2";"cn";"m";"n";"context";"h2";"h";"11";"CNh2_11.wav";3;2;"3";"2"
"926";"4";"2";"sn";"p";"n";"statement";"f2";"f";"12";"SNposf2_12.wav";4;4;"4";"4"
"927";"4";"2";"cp";"m";"p";"context";"f2";"f";"9";"CPf2_9.wav";4;2;"4";"2"
"928";"4";"2";"cp";"m";"p";"context";"f2";"f";"11";"CPf2_11.wav";3;3;"3";"3"
"929";"4";"2";"sp";"n";"p";"statement";"f4";"f";"1";"SPnegf4_1.wav";2;3;"2";"3"
"930";"4";"2";"cp";"m";"p";"context";"f3";"f";"6";"CPf3_6.wav";3;2;"3";"2"
"931";"4";"2";"cn";"m";"n";"context";"f1";"f";"14";"CNf1_14.wav";3;3;"3";"3"
"932";"4";"2";"sn";"m";"n";"statement";"h2";"h";"11";"SNmonh2_11.wav";3;3;"3";"3"
"933";"4";"2";"cn";"m";"n";"context";"f2";"f";"9";"CNf2_9.wav";2;2;"2";"2"
"934";"4";"2";"sp";"m";"p";"statement";"f4";"f";"3";"SPmonf4_3.wav";2;4;"2";"4"
"935";"4";"2";"sp";"m";"p";"statement";"f3";"f";"6";"SPmonf3_6.wav";3;3;"3";"3"
"936";"4";"2";"sn";"m";"n";"statement";"h4";"h";"3";"SNmonh4_3.wav";3;2;"3";"2"
"937";"4";"2";"sp";"p";"p";"statement";"h2";"h";"10";"SPposh2_10.wav";4;3;"4";"3"
"938";"4";"2";"sp";"p";"p";"statement";"h1";"h";"14";"SPposh1_14.wav";4;4;"4";"4"
"939";"4";"2";"sp";"p";"p";"statement";"h3";"h";"8";"SPposh3_8.wav";4;5;"4";"5"
"940";"4";"2";"sn";"p";"n";"statement";"f1";"f";"14";"SNposf1_14.wav";4;5;"4";"5"
"941";"4";"2";"sp";"p";"p";"statement";"h3";"h";"6";"SPposh3_6.wav";4;4;"4";"4"
"942";"4";"2";"cn";"m";"n";"context";"h3";"h";"5";"CNh3_5.wav";3;2;"3";"2"
"943";"4";"2";"sp";"m";"p";"statement";"h4";"h";"1";"SPmonh4_1.wav";3;2;"3";"2"
"944";"4";"2";"spseudo";"p";"pseudo";"statement";"h4";"h";"2";"Spseudoposh4_2.wav";4;4;"4";"4"
"945";"4";"2";"cn";"m";"n";"context";"h3";"h";"8";"CNh3_8.wav";3;2;"3";"2"
"946";"4";"2";"cn";"m";"n";"context";"f4";"f";"2";"CNf4_2.wav";2;2;"2";"2"
"947";"4";"2";"sp";"n";"p";"statement";"h2";"h";"11";"SPnegh2_11.wav";NA;2;"3";"2"
"948";"4";"2";"sp";"m";"p";"statement";"h3";"h";"6";"SPmonh3_6.wav";3;2;"3";"2"
"949";"4";"2";"sn";"p";"n";"statement";"f4";"f";"3";"SNposf4_3.wav";2;3;"2";"3"
"950";"4";"2";"sn";"p";"n";"statement";"h4";"h";"1";"SNposh4_1.wav";NA;3;"NaN";"3"
"951";"4";"2";"sn";"n";"n";"statement";"h3";"h";"7";"SNnegh3_7.wav";2;4;"2";"4"
"952";"4";"2";"sp";"p";"p";"statement";"f3";"f";"6";"SPposf3_6.wav";4;4;"4";"4"
"953";"4";"2";"sn";"m";"n";"statement";"f3";"f";"6";"SNmonf3_6.wav";2;2;"2";"2"
"954";"4";"2";"cn";"m";"n";"context";"h1";"h";"13";"CNh1_13.wav";4;3;"4";"3"
"955";"4";"2";"cp";"m";"p";"context";"f4";"f";"4";"CPf4_4.wav";2;3;"2";"3"
"956";"4";"2";"cp";"m";"p";"context";"h4";"h";"4";"CPh4_4.wav";2;2;"2";"2"
"957";"4";"2";"cp";"m";"p";"context";"f1";"f";"13";"CPf1_13.wav";3;3;"3";"3"
"958";"4";"2";"sp";"n";"p";"statement";"h3";"h";"7";"SPnegh3_7.wav";1;3;"1";"3"
"959";"4";"2";"sn";"p";"n";"statement";"h3";"h";"6";"SNposh3_6.wav";4;2;"4";"2"
"960";"4";"2";"cn";"m";"n";"context";"h1";"h";"14";"CNh1_14.wav";3;2;"3";"2"
"961";"4";"3";"spseudo";"m";"pseudo";"statement";"f4";"f";"2";"Spseudomonf4_2.wav";3;4;"3";"4"
"962";"4";"3";"spseudo";"p";"pseudo";"statement";"h4";"h";"3";"Spseudoposh4_3.wav";5;4;"5";"4"
"963";"4";"3";"sp";"n";"p";"statement";"h4";"h";"4";"SPnegh4_4.wav";2;3;"2";"3"
"964";"4";"3";"sp";"m";"p";"statement";"f1";"f";"13";"SPmonf1_13.wav";3;2;"3";"2"
"965";"4";"3";"sn";"p";"n";"statement";"f2";"f";"10";"SNposf2_10.wav";4;4;"4";"4"
"966";"4";"3";"sp";"p";"p";"statement";"h2";"h";"12";"SPposh2_12.wav";4;5;"4";"5"
"967";"4";"3";"cp";"m";"p";"context";"h1";"h";"13";"CPh1_13.wav";2;3;"2";"3"
"968";"4";"3";"sp";"m";"p";"statement";"h1";"h";"15";"SPmonh1_15.wav";3;2;"3";"2"
"969";"4";"3";"sp";"p";"p";"statement";"f4";"f";"1";"SPposf4_1.wav";4;4;"4";"4"
"970";"4";"3";"sn";"m";"n";"statement";"h2";"h";"12";"SNmonh2_12.wav";3;2;"3";"2"
"971";"4";"3";"spseudo";"n";"pseudo";"statement";"h4";"h";"3";"Spseudonegh4_3.wav";1;3;"1";"3"
"972";"4";"3";"sn";"m";"n";"statement";"f2";"f";"11";"SNmonf2_11.wav";3;2;"3";"2"
"973";"4";"3";"sp";"m";"p";"statement";"f1";"f";"15";"SPmonf1_15.wav";3;3;"3";"3"
"974";"4";"3";"cp";"m";"p";"context";"h2";"h";"10";"CPh2_10.wav";3;4;"3";"4"
"975";"4";"3";"sp";"p";"p";"statement";"f2";"f";"9";"SPposf2_9.wav";4;3;"4";"3"
"976";"4";"3";"sn";"p";"n";"statement";"h2";"h";"10";"SNposh2_10.wav";4;4;"4";"4"
"977";"4";"3";"sn";"m";"n";"statement";"h4";"h";"2";"SNmonh4_2.wav";3;2;"3";"2"
"978";"4";"3";"sn";"n";"n";"statement";"f2";"f";"12";"SNnegf2_12.wav";4;3;"4";"3"
"979";"4";"3";"spseudo";"n";"pseudo";"statement";"h4";"h";"2";"Spseudonegh4_2.wav";1;4;"1";"4"
"980";"4";"3";"sp";"n";"p";"statement";"f1";"f";"16";"SPnegf1_16.wav";4;4;"4";"4"
"981";"4";"3";"sp";"m";"p";"statement";"f4";"f";"1";"SPmonf4_1.wav";3;2;"3";"2"
"982";"4";"3";"sn";"m";"n";"statement";"h4";"h";"4";"SNmonh4_4.wav";2;2;"2";"2"
"983";"4";"3";"cn";"m";"n";"context";"h3";"h";"6";"CNh3_6.wav";2;3;"2";"3"
"984";"4";"3";"sp";"m";"p";"statement";"f3";"f";"7";"SPmonf3_7.wav";3;2;"3";"2"
"985";"4";"3";"sn";"n";"n";"statement";"f4";"f";"1";"SNnegf4_1.wav";3;3;"3";"3"
"986";"4";"3";"cn";"m";"n";"context";"h1";"h";"15";"CNh1_15.wav";3;2;"3";"2"
"987";"4";"3";"cp";"m";"p";"context";"f1";"f";"15";"CPf1_15.wav";3;2;"3";"2"
"988";"4";"3";"sp";"m";"p";"statement";"h4";"h";"3";"SPmonh4_3.wav";3;3;"3";"3"
"989";"4";"3";"cp";"m";"p";"context";"f2";"f";"12";"CPf2_12.wav";3;3;"3";"3"
"990";"4";"3";"cp";"m";"p";"context";"h4";"h";"2";"CPh4_2.wav";4;2;"4";"2"
"991";"4";"3";"sn";"p";"n";"statement";"h2";"h";"9";"SNposh2_9.wav";4;4;"4";"4"
"992";"4";"3";"cn";"m";"n";"context";"h4";"h";"3";"CNh4_3.wav";3;2;"3";"2"
"993";"4";"3";"sp";"n";"p";"statement";"f3";"f";"8";"SPnegf3_8.wav";3;3;"3";"3"
"994";"4";"3";"sn";"p";"n";"statement";"h1";"h";"15";"SNposh1_15.wav";4;5;"4";"5"
"995";"4";"3";"cp";"m";"p";"context";"h4";"h";"3";"CPh4_3.wav";NA;5;"2";"5"
"996";"4";"3";"sp";"n";"p";"statement";"h1";"h";"15";"SPnegh1_15.wav";2;3;"2";"3"
"997";"4";"3";"sn";"m";"n";"statement";"f4";"f";"4";"SNmonf4_4.wav";3;3;"3";"3"
"998";"4";"3";"cn";"m";"n";"context";"f2";"f";"10";"CNf2_10.wav";2;3;"2";"3"
"999";"4";"3";"sp";"n";"p";"statement";"h4";"h";"2";"SPnegh4_2.wav";NA;NA;"4";"2"
"1000";"4";"3";"cp";"m";"p";"context";"f3";"f";"5";"CPf3_5.wav";2;3;"2";"3"
"1001";"4";"3";"sp";"p";"p";"statement";"h1";"h";"16";"SPposh1_16.wav";NA;3;"4";"3"
"1002";"4";"3";"cpseudo";"m";"pseudo";"context";"h4";"h";"4";"Cpseudoh4_4.wav";3;2;"3";"2"
"1003";"4";"3";"sn";"n";"n";"statement";"h1";"h";"14";"SNnegh1_14.wav";2;4;"2";"4"
"1004";"4";"3";"cp";"m";"p";"context";"h4";"h";"1";"CPh4_1.wav";3;3;"3";"3"
"1005";"4";"3";"cn";"m";"n";"context";"f3";"f";"7";"CNf3_7.wav";3;3;"3";"3"
"1006";"4";"3";"cn";"m";"n";"context";"f1";"f";"15";"CNf1_15.wav";3;2;"3";"2"
"1007";"4";"3";"sp";"m";"p";"statement";"f2";"f";"12";"SPmonf2_12.wav";3;2;"3";"2"
"1008";"4";"3";"sn";"p";"n";"statement";"h1";"h";"14";"SNposh1_14.wav";1;4;"1";"4"
"1009";"4";"4";"sp";"m";"p";"statement";"f2";"f";"11";"SPmonf2_11.wav";3;3;"3";"3"
"1010";"4";"4";"spseudo";"m";"pseudo";"statement";"h4";"h";"1";"Spseudomonh4_1.wav";2;3;"2";"3"
"1011";"4";"4";"sn";"p";"n";"statement";"f3";"f";"8";"SNposf3_8.wav";2;4;"2";"4"
"1012";"4";"4";"cpseudo";"m";"pseudo";"context";"h4";"h";"3";"Cpseudoh4_3.wav";3;2;"3";"2"
"1013";"4";"4";"sn";"p";"n";"statement";"f1";"f";"15";"SNposf1_15.wav";4;4;"4";"4"
"1014";"4";"4";"cn";"m";"n";"context";"h1";"h";"16";"CNh1_16.wav";3;3;"3";"3"
"1015";"4";"4";"cp";"m";"p";"context";"h3";"h";"5";"CPh3_5.wav";3;2;"3";"2"
"1016";"4";"4";"cp";"m";"p";"context";"h3";"h";"6";"CPh3_6.wav";3;4;"3";"4"
"1017";"4";"4";"sp";"m";"p";"statement";"h1";"h";"16";"SPmonh1_16.wav";3;2;"3";"2"
"1018";"4";"4";"cn";"m";"n";"context";"f1";"f";"13";"CNf1_13.wav";3;3;"3";"3"
"1019";"4";"4";"sp";"n";"p";"statement";"h3";"h";"8";"SPnegh3_8.wav";3;2;"3";"2"
"1020";"4";"4";"sp";"p";"p";"statement";"f1";"f";"13";"SPposf1_13.wav";3;4;"3";"4"
"1021";"4";"4";"cp";"m";"p";"context";"h2";"h";"12";"CPh2_12.wav";3;3;"3";"3"
"1022";"4";"4";"sp";"n";"p";"statement";"f3";"f";"5";"SPnegf3_5.wav";2;4;"2";"4"
"1023";"4";"4";"cn";"m";"n";"context";"f2";"f";"12";"CNf2_12.wav";3;3;"3";"3"
"1024";"4";"4";"sn";"n";"n";"statement";"h3";"h";"8";"SNnegh3_8.wav";2;4;"2";"4"
"1025";"4";"4";"sn";"m";"n";"statement";"f3";"f";"5";"SNmonf3_5.wav";3;3;"3";"3"
"1026";"4";"4";"sp";"p";"p";"statement";"h4";"h";"3";"SPposh4_3.wav";4;3;"4";"3"
"1027";"4";"4";"sp";"p";"p";"statement";"f4";"f";"4";"SPposf4_4.wav";2;3;"2";"3"
"1028";"4";"4";"sp";"m";"p";"statement";"h2";"h";"11";"SPmonh2_11.wav";3;2;"3";"2"
"1029";"4";"4";"cp";"m";"p";"context";"h1";"h";"16";"CPh1_16.wav";3;2;"3";"2"
"1030";"4";"4";"sp";"p";"p";"statement";"f2";"f";"10";"SPposf2_10.wav";4;3;"4";"3"
